TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
LAL,LAL @ UTH,04/20/1991,L,240,93,36,81,44.4,3,12,25.0,18,21,85.7,16,21,37,17,10,2,17,27,-14
UTH,UTH vs. LAL,04/20/1991,W,240,107,38,74,51.4,2,5,40.0,29,37,78.4,12,24,36,28,9,7,13,16,14
MIL,MIL vs. IND,04/20/1991,W,240,133,53,89,59.6,5,10,50.0,22,33,66.7,14,33,47,33,15,4,16,32,33
IND,IND @ MIL,04/20/1991,L,240,100,34,88,38.6,3,12,25.0,29,36,80.6,13,28,41,27,12,5,21,25,-33
NYK,NYK vs. CHH,04/20/1991,W,240,108,42,84,50.0,5,11,45.5,19,25,76.0,22,39,61,29,6,4,20,23,6
CHH,CHH @ NYK,04/20/1991,L,240,102,40,89,44.9,4,6,66.7,18,26,69.2,15,24,39,25,10,1,8,24,-6
PHX,PHX @ SEA,04/19/1991,L,240,93,33,88,37.5,1,5,20.0,26,39,66.7,21,34,55,16,9,9,20,23,-11
SEA,SEA vs. PHX,04/19/1991,W,240,104,39,89,43.8,4,10,40.0,22,31,71.0,11,34,45,17,9,5,14,24,11
CHI,CHI @ CHH,04/19/1991,W,240,115,44,82,53.7,1,5,20.0,26,35,74.3,18,26,44,19,11,3,20,22,16
CHH,CHH vs. CHI,04/19/1991,L,240,99,41,82,50.0,2,7,28.6,15,24,62.5,12,18,30,19,13,2,19,26,-16
MIL,MIL @ MIN,04/19/1991,L,240,91,36,78,46.2,3,8,37.5,16,22,72.7,13,27,40,21,5,9,21,21,-18
MIN,MIN vs. MIL,04/19/1991,W,240,109,45,93,48.4,3,8,37.5,16,23,69.6,13,27,40,28,11,1,12,20,18
DEN,DEN vs. SAN,04/19/1991,W,240,125,48,112,42.9,5,22,22.7,24,31,77.4,23,29,52,23,14,3,19,26,3
SAN,SAN @ DEN,04/19/1991,L,240,122,48,93,51.6,1,4,25.0,25,33,75.8,11,36,47,30,9,11,22,22,-3
ATL,ATL vs. DET,04/19/1991,L,240,120,43,87,49.4,3,11,27.3,31,45,68.9,15,24,39,18,7,2,10,29,-6
DET,DET @ ATL,04/19/1991,W,240,126,44,78,56.4,6,8,75.0,32,46,69.6,9,33,42,24,5,5,16,31,6
NYK,NYK @ IND,04/19/1991,L,240,118,47,87,54.0,7,14,50.0,17,25,68.0,11,23,34,30,7,5,11,26,-12
IND,IND vs. NYK,04/19/1991,W,240,130,49,87,56.3,3,5,60.0,29,35,82.9,13,32,45,35,5,4,11,21,12
POR,POR vs. SAC,04/19/1991,W,240,127,50,88,56.8,4,9,44.4,23,34,67.6,12,30,42,33,11,5,18,25,22
SAC,SAC @ POR,04/19/1991,L,240,105,38,88,43.2,2,4,50.0,27,35,77.1,15,24,39,29,13,5,19,27,-22
MIA,MIA vs. PHL,04/19/1991,W,240,114,47,105,44.8,0,2,0.0,20,26,76.9,24,29,53,24,12,6,14,18,14
PHL,PHL @ MIA,04/19/1991,L,240,100,40,79,50.6,1,4,25.0,19,24,79.2,6,29,35,18,11,10,20,19,-14
ORL,ORL vs. WAS,04/19/1991,W,240,112,37,88,42.0,4,12,33.3,34,39,87.2,21,35,56,22,5,10,15,22,5
WAS,WAS @ ORL,04/19/1991,L,240,107,43,88,48.9,1,4,25.0,20,26,76.9,7,23,30,30,7,8,10,29,-5
LAC,LAC vs. GOS,04/19/1991,L,240,113,40,93,43.0,1,10,10.0,32,43,74.4,18,37,55,24,9,6,20,21,-1
GOS,GOS @ LAC,04/19/1991,W,240,114,46,95,48.4,2,7,28.6,20,28,71.4,14,26,40,22,15,7,15,30,1
CLE,CLE vs. BOS,04/19/1991,W,265,124,47,94,50.0,1,4,25.0,29,35,82.9,14,30,44,35,14,9,16,19,7
BOS,BOS @ CLE,04/19/1991,L,265,117,49,92,53.3,1,5,20.0,18,23,78.3,14,32,46,27,8,5,19,24,-7
DAL,DAL vs. HOU,04/19/1991,W,240,113,45,88,51.1,5,9,55.6,18,32,56.3,14,34,48,23,4,3,10,17,6
HOU,HOU @ DAL,04/19/1991,L,240,107,47,97,48.5,4,11,36.4,9,13,69.2,15,30,45,19,6,5,11,27,-6
NJN,NJN @ WAS,04/18/1991,W,240,108,42,87,48.3,0,8,0.0,24,33,72.7,15,27,42,18,10,2,12,15,5
WAS,WAS vs. NJN,04/18/1991,L,240,103,41,85,48.2,0,5,0.0,21,26,80.8,14,28,42,17,7,4,17,26,-5
DEN,DEN @ SAC,04/18/1991,L,240,104,41,101,40.6,2,13,15.4,20,28,71.4,21,34,55,19,10,6,28,23,-19
SAC,SAC vs. DEN,04/18/1991,W,240,123,51,104,49.0,3,8,37.5,18,24,75.0,18,27,45,34,13,13,18,22,19
SEA,SEA @ UTH,04/18/1991,L,240,103,43,84,51.2,5,11,45.5,12,16,75.0,6,26,32,27,7,4,17,25,-27
UTH,UTH vs. SEA,04/18/1991,W,240,130,49,82,59.8,5,6,83.3,27,32,84.4,9,32,41,32,10,3,14,18,27
HOU,HOU vs. SAN,04/18/1991,L,240,95,37,88,42.0,6,18,33.3,15,21,71.4,16,24,40,16,10,2,18,22,-7
SAN,SAN @ HOU,04/18/1991,W,240,102,40,81,49.4,0,2,0.0,22,30,73.3,12,31,43,26,12,7,18,22,7
BOS,BOS @ PHL,04/18/1991,L,240,97,43,95,45.3,0,4,0.0,11,14,78.6,11,32,43,32,6,1,18,15,-25
PHL,PHL vs. BOS,04/18/1991,W,240,122,52,95,54.7,4,7,57.1,14,19,73.7,11,32,43,36,12,15,11,15,25
MIN,MIN @ DAL,04/17/1991,L,240,100,39,93,41.9,0,8,0.0,22,33,66.7,25,24,49,17,6,4,4,23,-2
DAL,DAL vs. MIN,04/17/1991,W,240,102,38,69,55.1,2,6,33.3,24,30,80.0,8,29,37,20,2,2,10,25,2
ATL,ATL vs. CHH,04/17/1991,L,240,111,41,90,45.6,3,8,37.5,26,32,81.3,19,30,49,22,5,4,18,15,-12
CHH,CHH @ ATL,04/17/1991,W,240,123,53,96,55.2,4,8,50.0,13,17,76.5,12,29,41,32,13,4,13,23,12
CHI,CHI @ MIA,04/17/1991,W,240,111,43,88,48.9,2,8,25.0,23,29,79.3,16,25,41,24,14,3,16,28,10
MIA,MIA vs. CHI,04/17/1991,L,240,101,35,71,49.3,3,11,27.3,28,37,75.7,12,26,38,25,8,3,23,24,-10
CLE,CLE vs. ORL,04/17/1991,W,240,112,44,90,48.9,2,8,25.0,22,27,81.5,12,30,42,39,10,5,12,20,10
ORL,ORL @ CLE,04/17/1991,L,240,102,41,84,48.8,4,8,50.0,16,22,72.7,12,27,39,27,5,2,16,24,-10
PHX,PHX vs. LAC,04/17/1991,W,240,105,35,86,40.7,0,7,0.0,35,47,74.5,12,36,48,22,5,9,6,25,5
LAC,LAC @ PHX,04/17/1991,L,240,100,40,96,41.7,2,6,33.3,18,31,58.1,12,35,47,28,3,7,11,31,-5
LAL,LAL @ GOS,04/17/1991,L,240,111,40,87,46.0,3,17,17.6,28,33,84.8,14,27,41,26,6,4,13,26,-7
GOS,GOS vs. LAL,04/17/1991,W,240,118,44,85,51.8,5,10,50.0,25,27,92.6,12,30,42,17,8,2,12,26,7
WAS,WAS vs. MIL,04/16/1991,W,265,112,44,90,48.9,1,3,33.3,23,28,82.1,13,33,46,26,3,4,15,24,6
MIL,MIL @ WAS,04/16/1991,L,265,106,40,94,42.6,3,11,27.3,23,27,85.2,16,33,49,21,7,7,14,29,-6
MIA,MIA @ CHH,04/16/1991,L,240,87,36,86,41.9,0,4,0.0,15,19,78.9,15,32,47,16,6,2,15,21,-5
CHH,CHH vs. MIA,04/16/1991,W,240,92,37,83,44.6,3,4,75.0,15,20,75.0,12,30,42,24,6,4,16,18,5
PHX,PHX @ DEN,04/16/1991,W,240,153,62,95,65.3,1,2,50.0,28,39,71.8,14,38,52,33,5,11,18,19,35
DEN,DEN vs. PHX,04/16/1991,L,240,118,45,114,39.5,3,11,27.3,25,30,83.3,26,22,48,16,12,3,15,30,-35
SAC,SAC @ UTH,04/16/1991,L,240,101,43,84,51.2,0,4,0.0,15,24,62.5,9,21,30,28,6,4,10,33,-10
UTH,UTH vs. SAC,04/16/1991,W,240,111,39,67,58.2,1,4,25.0,32,36,88.9,3,34,37,24,0,5,15,20,10
POR,POR vs. HOU,04/16/1991,W,240,115,43,101,42.6,2,13,15.4,27,32,84.4,16,42,58,33,10,4,15,24,19
HOU,HOU @ POR,04/16/1991,L,240,96,33,93,35.5,1,10,10.0,29,35,82.9,17,37,54,19,9,3,20,27,-19
BOS,BOS @ DET,04/16/1991,L,240,90,38,84,45.2,0,1,0.0,14,17,82.4,15,28,43,25,6,6,23,26,-28
DET,DET vs. BOS,04/16/1991,W,240,118,42,87,48.3,2,6,33.3,32,39,82.1,17,27,44,23,12,7,13,17,28
ORL,ORL vs. ATL,04/16/1991,W,240,113,48,89,53.9,4,7,57.1,13,17,76.5,14,30,44,26,4,2,19,28,7
ATL,ATL @ ORL,04/16/1991,L,240,106,40,81,49.4,4,8,50.0,22,29,75.9,9,26,35,25,6,3,15,22,-7
NJN,NJN vs. IND,04/16/1991,L,240,126,55,112,49.1,2,13,15.4,14,24,58.3,20,27,47,27,13,3,17,31,-6
IND,IND @ NJN,04/16/1991,W,240,132,42,80,52.5,4,12,33.3,44,46,95.7,10,33,43,19,9,6,20,24,6
NYK,NYK vs. PHL,04/16/1991,W,265,108,40,91,44.0,4,14,28.6,24,30,80.0,15,38,53,26,10,8,21,25,9
PHL,PHL @ NYK,04/16/1991,L,265,99,39,87,44.8,1,8,12.5,20,27,74.1,11,35,46,25,13,4,21,26,-9
SAN,SAN vs. LAC,04/16/1991,W,240,128,45,85,52.9,2,3,66.7,36,46,78.3,11,40,51,34,13,12,17,26,30
LAC,LAC @ SAN,04/16/1991,L,240,98,38,97,39.2,2,4,50.0,20,29,69.0,16,31,47,19,9,5,20,29,-30
HOU,HOU @ SEA,04/15/1991,W,240,97,33,72,45.8,4,12,33.3,27,38,71.1,14,29,43,10,12,7,20,24,4
SEA,SEA vs. HOU,04/15/1991,L,240,93,37,81,45.7,3,9,33.3,16,27,59.3,13,23,36,23,14,7,19,23,-4
MIN,MIN vs. SAC,04/15/1991,W,240,112,42,93,45.2,1,5,20.0,27,34,79.4,26,29,55,26,8,7,10,26,18
SAC,SAC @ MIN,04/15/1991,L,240,94,31,76,40.8,5,9,55.6,27,30,90.0,13,21,34,25,5,7,14,24,-18
CHI,CHI vs. MIL,04/15/1991,W,240,103,37,70,52.9,0,4,0.0,29,35,82.9,8,26,34,21,10,6,16,25,9
MIL,MIL @ CHI,04/15/1991,L,240,94,36,75,48.0,1,10,10.0,21,24,87.5,11,22,33,16,10,3,18,25,-9
LAL,LAL vs. DAL,04/15/1991,W,240,112,43,81,53.1,2,11,18.2,24,30,80.0,10,32,42,29,9,4,21,12,6
DAL,DAL @ LAL,04/15/1991,L,240,106,46,91,50.5,6,12,50.0,8,10,80.0,10,25,35,27,15,3,19,26,-6
MIA,MIA @ WAS,04/14/1991,L,240,96,34,84,40.5,4,10,40.0,24,35,68.6,12,29,41,12,7,1,14,26,-5
WAS,WAS vs. MIA,04/14/1991,W,240,101,37,79,46.8,0,3,0.0,27,36,75.0,12,33,45,21,7,6,15,33,5
IND,IND vs. DET,04/14/1991,W,240,125,44,84,52.4,3,7,42.9,34,37,91.9,13,28,41,31,9,2,11,20,18
DET,DET @ IND,04/14/1991,L,240,107,48,99,48.5,3,5,60.0,8,14,57.1,21,28,49,22,4,3,17,31,-18
BOS,BOS vs. NYK,04/14/1991,W,240,115,45,91,49.5,0,1,0.0,25,29,86.2,17,28,45,24,11,3,13,22,13
NYK,NYK @ BOS,04/14/1991,L,240,102,39,80,48.8,4,12,33.3,20,25,80.0,10,23,33,27,9,5,13,21,-13
PHL,PHL vs. MIN,04/14/1991,L,240,88,33,77,42.9,0,7,0.0,22,26,84.6,13,31,44,21,6,5,17,21,-8
MIN,MIN @ PHL,04/14/1991,W,240,96,35,84,41.7,1,5,20.0,25,29,86.2,16,29,45,21,9,2,13,25,8
PHX,PHX vs. SAN,04/14/1991,L,240,101,45,101,44.6,3,11,27.3,8,12,66.7,15,30,45,18,7,16,15,23,-8
SAN,SAN @ PHX,04/14/1991,W,240,109,43,93,46.2,0,1,0.0,23,30,76.7,17,35,52,27,8,4,18,19,8
POR,POR vs. ORL,04/14/1991,W,240,139,52,88,59.1,9,15,60.0,26,33,78.8,10,33,43,37,8,10,18,16,20
ORL,ORL @ POR,04/14/1991,L,240,119,47,103,45.6,6,17,35.3,19,21,90.5,13,21,34,25,10,1,16,24,-20
UTH,UTH vs. DEN,04/13/1991,W,240,121,43,81,53.1,0,3,0.0,35,44,79.5,5,37,42,34,11,13,19,25,11
DEN,DEN @ UTH,04/13/1991,L,240,110,42,105,40.0,1,7,14.3,25,33,75.8,21,32,53,19,10,3,15,31,-11
HOU,HOU @ SAC,04/13/1991,W,240,95,38,78,48.7,1,7,14.3,18,23,78.3,14,31,45,23,8,6,15,22,1
SAC,SAC vs. HOU,04/13/1991,L,240,94,35,85,41.2,1,5,20.0,23,27,85.2,15,25,40,23,8,5,12,17,-1
NJN,NJN @ CLE,04/13/1991,L,240,98,41,96,42.7,0,7,0.0,16,22,72.7,23,30,53,24,11,8,19,22,-4
CLE,CLE vs. NJN,04/13/1991,W,240,102,41,82,50.0,1,2,50.0,19,27,70.4,10,31,41,31,13,7,18,18,4
LAL,LAL @ POR,04/13/1991,L,240,113,45,91,49.5,6,17,35.3,17,22,77.3,11,18,29,27,11,3,12,21,-5
POR,POR vs. LAL,04/13/1991,W,240,118,47,78,60.3,5,9,55.6,19,27,70.4,10,26,36,28,6,2,22,21,5
ORL,ORL @ SEA,04/13/1991,L,240,96,36,73,49.3,3,8,37.5,21,25,84.0,14,27,41,16,5,2,23,23,-9
SEA,SEA vs. ORL,04/13/1991,W,240,105,40,83,48.2,2,6,33.3,23,31,74.2,13,21,34,26,15,4,11,20,9
DAL,DAL @ GOS,04/13/1991,L,240,114,43,93,46.2,5,15,33.3,23,30,76.7,14,22,36,22,10,3,19,23,-18
GOS,GOS vs. DAL,04/13/1991,W,240,132,55,96,57.3,1,4,25.0,21,28,75.0,14,30,44,38,12,1,18,28,18
ATL,ATL vs. MIL,04/13/1991,W,240,97,33,76,43.4,2,6,33.3,29,33,87.9,9,32,41,19,10,3,17,24,6
MIL,MIL @ ATL,04/13/1991,L,240,91,32,76,42.1,2,10,20.0,25,31,80.6,11,29,40,27,12,3,16,30,-6
SAN,SAN @ SEA,04/12/1991,L,240,99,40,83,48.2,0,0,-,19,26,73.1,18,29,47,20,8,7,19,23,-1
SEA,SEA vs. SAN,04/12/1991,W,240,100,36,78,46.2,3,3,100,25,33,75.8,13,20,33,20,17,9,16,18,1
CHH,CHH vs. MIN,04/12/1991,W,290,111,45,89,50.6,2,7,28.6,19,28,67.9,12,35,47,30,3,4,17,26,1
MIN,MIN @ CHH,04/12/1991,L,290,110,42,97,43.3,2,6,33.3,24,32,75.0,15,23,38,29,9,4,10,25,-1
DET,DET vs. CHI,04/12/1991,W,240,95,35,79,44.3,2,5,40.0,23,25,92.0,11,27,38,23,2,2,12,20,4
CHI,CHI @ DET,04/12/1991,L,240,91,35,76,46.1,2,8,25.0,19,24,79.2,11,30,41,17,4,3,13,29,-4
LAC,LAC vs. DEN,04/12/1991,W,240,146,54,101,53.5,2,4,50.0,36,45,80.0,18,43,61,37,13,10,23,23,16
DEN,DEN @ LAC,04/12/1991,L,240,130,47,114,41.2,11,26,42.3,25,33,75.8,21,34,55,17,14,4,22,31,-16
MIA,MIA @ BOS,04/12/1991,L,240,109,44,93,47.3,4,13,30.8,17,26,65.4,18,27,45,25,7,6,10,27,-10
BOS,BOS vs. MIA,04/12/1991,W,240,119,43,89,48.3,1,3,33.3,32,36,88.9,17,31,48,31,7,6,11,21,10
CLE,CLE @ NJN,04/12/1991,L,240,103,37,83,44.6,2,3,66.7,27,34,79.4,14,28,42,22,8,6,14,22,-1
NJN,NJN vs. CLE,04/12/1991,W,240,104,42,83,50.6,1,4,25.0,19,27,70.4,12,30,42,19,7,9,15,24,1
PHX,PHX vs. DAL,04/12/1991,W,240,103,38,82,46.3,0,5,0.0,27,40,67.5,17,33,50,26,6,5,11,20,12
DAL,DAL @ PHX,04/12/1991,L,240,91,36,83,43.4,5,12,41.7,14,22,63.6,11,24,35,16,6,5,14,29,-12
NYK,NYK vs. IND,04/12/1991,W,240,112,39,80,48.8,3,9,33.3,31,41,75.6,4,34,38,30,11,4,8,20,4
IND,IND @ NYK,04/12/1991,L,240,108,41,81,50.6,4,10,40.0,22,25,88.0,9,39,48,31,4,4,20,27,-4
WAS,WAS @ PHL,04/12/1991,W,240,95,43,91,47.3,0,6,0.0,9,13,69.2,13,32,45,35,8,9,10,20,10
PHL,PHL vs. WAS,04/12/1991,L,240,85,30,81,37.0,0,4,0.0,25,30,83.3,13,28,41,19,8,4,12,12,-10
ATL,ATL @ MIN,04/11/1991,L,240,98,39,80,48.8,5,15,33.3,15,21,71.4,12,23,35,20,9,5,14,24,-14
MIN,MIN vs. ATL,04/11/1991,W,240,112,45,82,54.9,3,11,27.3,19,27,70.4,13,25,38,37,5,4,13,20,14
SAC,SAC vs. ORL,04/11/1991,W,240,104,40,89,44.9,4,10,40.0,20,27,74.1,14,30,44,25,9,16,14,21,8
ORL,ORL @ SAC,04/11/1991,L,240,96,35,78,44.9,2,6,33.3,24,30,80.0,10,34,44,20,9,7,19,25,-8
MIL,MIL vs. BOS,04/11/1991,W,240,111,43,81,53.1,0,6,0.0,25,31,80.6,11,26,37,33,15,3,15,21,19
BOS,BOS @ MIL,04/11/1991,L,240,92,37,77,48.1,0,2,0.0,18,23,78.3,11,24,35,22,13,7,23,25,-19
LAL,LAL vs. UTH,04/11/1991,W,240,110,38,79,48.1,4,11,36.4,30,36,83.3,13,30,43,25,8,5,13,20,15
UTH,UTH @ LAL,04/11/1991,L,240,95,38,94,40.4,1,8,12.5,18,24,75.0,20,27,47,27,6,4,12,22,-15
GOS,GOS vs. HOU,04/11/1991,W,240,111,38,87,43.7,2,9,22.2,33,33,100.0,17,32,49,19,7,4,20,28,12
HOU,HOU @ GOS,04/11/1991,L,240,99,39,88,44.3,3,13,23.1,18,34,52.9,18,26,44,12,11,4,16,30,-12
SEA,SEA vs. LAC,04/10/1991,W,240,140,54,85,63.5,3,8,37.5,29,37,78.4,12,28,40,31,8,6,10,17,32
LAC,LAC @ SEA,04/10/1991,L,240,108,47,92,51.1,0,7,0.0,14,24,58.3,11,20,31,29,5,1,14,26,-32
IND,IND vs. CHI,04/10/1991,L,240,96,36,86,41.9,1,9,11.1,23,28,82.1,21,30,51,28,6,2,12,25,-5
CHI,CHI @ IND,04/10/1991,W,240,101,40,76,52.6,3,5,60.0,18,25,72.0,8,25,33,27,8,2,9,24,5
DAL,DAL @ UTH,04/10/1991,L,240,91,36,75,48.0,5,14,35.7,14,19,73.7,9,28,37,22,7,7,14,25,-6
UTH,UTH vs. DAL,04/10/1991,W,240,97,35,70,50.0,2,2,100,25,34,73.5,8,26,34,22,7,0,11,17,6
MIA,MIA vs. WAS,04/10/1991,W,240,112,44,82,53.7,3,6,50.0,21,33,63.6,15,33,48,22,8,4,17,19,6
WAS,WAS @ MIA,04/10/1991,L,240,106,45,97,46.4,0,9,0.0,16,25,64.0,17,27,44,25,12,2,13,24,-6
DET,DET vs. CLE,04/10/1991,L,240,90,34,81,42.0,2,5,40.0,20,25,80.0,14,35,49,17,4,2,17,24,-4
CLE,CLE @ DET,04/10/1991,W,240,94,34,77,44.2,3,7,42.9,23,32,71.9,6,27,33,20,5,0,9,21,4
PHL,PHL vs. NYK,04/10/1991,W,240,100,38,79,48.1,4,8,50.0,20,24,83.3,12,37,49,28,7,5,17,20,16
NYK,NYK @ PHL,04/10/1991,L,240,84,35,82,42.7,2,4,50.0,12,18,66.7,9,22,31,26,11,6,13,21,-16
POR,POR @ SAN,04/10/1991,W,240,105,35,81,43.2,6,12,50.0,29,35,82.9,15,26,41,18,10,7,15,30,5
SAN,SAN vs. POR,04/10/1991,L,240,100,35,82,42.7,1,4,25.0,29,36,80.6,16,29,45,26,5,8,20,26,-5
IND,IND @ CHH,04/09/1991,W,240,122,44,95,46.3,3,11,27.3,31,38,81.6,15,24,39,26,13,3,14,20,2
CHH,CHH vs. IND,04/09/1991,L,240,120,49,94,52.1,2,6,33.3,20,23,87.0,15,33,48,35,8,7,21,27,-2
MIN,MIN vs. NJN,04/09/1991,W,240,109,45,97,46.4,2,7,28.6,17,25,68.0,20,35,55,29,12,12,16,13,20
NJN,NJN @ MIN,04/09/1991,L,240,89,42,95,44.2,0,5,0.0,5,6,83.3,14,26,40,32,7,9,15,20,-20
SAC,SAC vs. DAL,04/09/1991,W,240,113,44,89,49.4,2,8,25.0,23,32,71.9,16,29,45,26,10,4,8,20,9
DAL,DAL @ SAC,04/09/1991,L,240,104,38,81,46.9,4,7,57.1,24,30,80.0,16,31,47,12,4,8,16,25,-9
MIL,MIL vs. DET,04/09/1991,W,240,105,39,75,52.0,4,8,50.0,23,29,79.3,6,28,34,24,12,4,15,23,10
DET,DET @ MIL,04/09/1991,L,240,95,39,79,49.4,1,6,16.7,16,22,72.7,9,29,38,23,5,6,18,26,-10
POR,POR @ HOU,04/09/1991,W,240,103,38,92,41.3,1,9,11.1,26,32,81.3,13,32,45,25,10,6,8,16,10
HOU,HOU vs. POR,04/09/1991,L,240,93,36,85,42.4,7,18,38.9,14,22,63.6,9,39,48,22,3,6,19,29,-10
ATL,ATL @ CLE,04/09/1991,W,240,104,41,89,46.1,1,7,14.3,21,22,95.5,14,31,45,22,10,5,15,20,6
CLE,CLE vs. ATL,04/09/1991,L,240,98,41,85,48.2,3,6,50.0,13,15,86.7,13,29,42,29,7,8,19,22,-6
LAC,LAC vs. ORL,04/09/1991,L,240,100,38,86,44.2,0,6,0.0,24,34,70.6,15,24,39,19,14,7,17,24,-10
ORL,ORL @ LAC,04/09/1991,W,240,110,45,81,55.6,3,7,42.9,17,24,70.8,12,30,42,19,7,6,19,23,10
PHX,PHX vs. GOS,04/09/1991,W,240,120,41,75,54.7,3,7,42.9,35,49,71.4,10,35,45,26,8,10,18,26,14
GOS,GOS @ PHX,04/09/1991,L,240,106,37,79,46.8,3,6,50.0,29,36,80.6,7,29,36,24,7,4,17,34,-14
CHI,CHI vs. NYK,04/09/1991,W,240,108,44,90,48.9,3,9,33.3,17,25,68.0,19,26,45,28,8,2,10,18,2
NYK,NYK @ CHI,04/09/1991,L,240,106,44,78,56.4,3,10,30.0,15,21,71.4,7,28,35,28,6,3,15,26,-2
DEN,DEN @ SEA,04/08/1991,L,240,112,43,104,41.3,6,15,40.0,20,26,76.9,25,25,50,11,7,3,15,24,-6
SEA,SEA vs. DEN,04/08/1991,W,240,118,48,88,54.5,0,2,0.0,22,27,81.5,13,30,43,31,8,6,14,22,6
WAS,WAS @ ATL,04/08/1991,L,240,94,40,84,47.6,0,6,0.0,14,20,70.0,10,34,44,29,7,2,18,26,-11
ATL,ATL vs. WAS,04/08/1991,W,240,105,38,83,45.8,1,6,16.7,28,34,82.4,12,28,40,24,12,2,12,21,11
UTH,UTH vs. ORL,04/08/1991,W,240,111,40,72,55.6,2,3,66.7,29,33,87.9,7,28,35,34,9,7,18,26,16
ORL,ORL @ UTH,04/08/1991,L,240,95,36,79,45.6,3,10,30.0,20,27,74.1,12,22,34,16,8,2,19,31,-16
GOS,GOS @ SAN,04/08/1991,L,240,105,45,89,50.6,2,10,20.0,13,18,72.2,15,15,30,29,13,8,19,29,-10
SAN,SAN vs. GOS,04/08/1991,W,240,115,39,76,51.3,0,3,0.0,37,41,90.2,16,26,42,20,9,6,24,17,10
CHH,CHH vs. CLE,04/07/1991,L,240,100,42,84,50.0,2,3,66.7,14,16,87.5,8,29,37,23,3,4,10,20,-2
CLE,CLE @ CHH,04/07/1991,W,240,102,40,91,44.0,0,2,0.0,22,30,73.3,19,31,50,31,9,7,10,16,2
SAN,SAN @ MIN,04/07/1991,W,240,92,34,74,45.9,0,1,0.0,24,32,75.0,14,38,52,25,2,9,21,18,5
