TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
LAC,LAC vs. GOS,04/16/1993,W,240,122,51,88,58.0,1,2,50.0,19,31,61.3,16,33,49,36,11,7,15,19,7
GOS,GOS @ LAC,04/16/1993,L,240,115,47,96,49.0,4,20,20.0,17,19,89.5,14,25,39,19,12,0,14,22,-7
PHX,PHX vs. SEA,04/16/1993,L,240,102,41,84,48.8,2,7,28.6,18,22,81.8,12,27,39,31,10,10,19,19,-6
SEA,SEA @ PHX,04/16/1993,W,240,108,45,84,53.6,2,3,66.7,16,26,61.5,9,29,38,34,11,6,15,25,6
MIL,MIL @ CHI,04/16/1993,L,240,105,37,81,45.7,4,12,33.3,27,29,93.1,12,27,39,19,5,0,22,23,-14
CHI,CHI vs. MIL,04/16/1993,W,240,119,47,85,55.3,1,7,14.3,24,32,75.0,10,31,41,36,15,5,10,27,14
HOU,HOU @ LAL,04/16/1993,W,240,100,40,81,49.4,3,8,37.5,17,24,70.8,11,37,48,27,10,9,18,16,16
LAL,LAL vs. HOU,04/16/1993,L,240,84,33,90,36.7,1,6,16.7,17,19,89.5,16,22,38,20,9,9,13,18,-16
SAN,SAN vs. SAC,04/16/1993,L,240,93,38,83,45.8,4,10,40.0,13,23,56.5,7,27,34,23,11,10,14,25,-7
SAC,SAC @ SAN,04/16/1993,W,240,100,38,77,49.4,3,7,42.9,21,25,84.0,9,34,43,24,6,3,16,22,7
MIA,MIA @ WAS,04/15/1993,L,240,92,35,79,44.3,6,21,28.6,16,20,80.0,10,23,33,14,5,4,19,23,-18
WAS,WAS vs. MIA,04/15/1993,W,240,110,46,90,51.1,4,9,44.4,14,21,66.7,15,30,45,24,7,3,14,18,18
MIL,MIL vs. CLE,04/15/1993,L,240,93,36,95,37.9,3,12,25.0,18,29,62.1,17,26,43,21,10,5,12,18,-15
CLE,CLE @ MIL,04/15/1993,W,240,108,40,87,46.0,4,10,40.0,24,30,80.0,19,40,59,25,7,6,17,23,15
POR,POR @ UTH,04/15/1993,L,265,117,42,86,48.8,5,14,35.7,28,42,66.7,16,22,38,20,6,7,13,34,-5
UTH,UTH vs. POR,04/15/1993,W,265,122,45,94,47.9,1,5,20.0,31,42,73.8,18,32,50,33,5,4,12,33,5
NJN,NJN vs. BOS,04/15/1993,L,240,105,41,81,50.6,0,4,0.0,23,36,63.9,14,27,41,26,11,4,13,16,-1
BOS,BOS @ NJN,04/15/1993,W,240,106,45,87,51.7,0,2,0.0,16,21,76.2,16,28,44,19,9,9,17,25,1
PHL,PHL vs. ORL,04/15/1993,W,240,101,37,76,48.7,6,13,46.2,21,28,75.0,11,27,38,24,13,4,14,26,16
ORL,ORL @ PHL,04/15/1993,L,240,85,33,83,39.8,1,9,11.1,18,25,72.0,18,27,45,16,6,5,18,17,-16
CHH,CHH vs. NYK,04/14/1993,L,240,107,39,91,42.9,2,4,50.0,27,32,84.4,18,23,41,18,9,3,14,22,-4
NYK,NYK @ CHH,04/14/1993,W,240,111,46,85,54.1,2,6,33.3,17,25,68.0,20,28,48,29,6,8,22,22,4
HOU,HOU @ DEN,04/14/1993,W,240,107,39,82,47.6,8,14,57.1,21,28,75.0,15,23,38,22,15,3,13,21,11
DEN,DEN vs. HOU,04/14/1993,L,240,96,38,78,48.7,2,7,28.6,18,26,69.2,16,24,40,17,9,6,21,21,-11
LAL,LAL @ DAL,04/14/1993,W,240,112,42,72,58.3,2,7,28.6,26,31,83.9,5,30,35,23,5,5,14,18,13
DAL,DAL vs. LAL,04/14/1993,L,240,99,40,98,40.8,3,16,18.8,16,20,80.0,25,27,52,23,8,3,15,19,-13
NJN,NJN @ IND,04/14/1993,L,240,90,39,94,41.5,0,3,0.0,12,18,66.7,15,29,44,26,5,8,9,26,-19
IND,IND vs. NJN,04/14/1993,W,240,109,42,87,48.3,3,6,50.0,22,35,62.9,21,42,63,28,6,3,13,20,19
DET,DET vs. ATL,04/14/1993,W,240,87,34,81,42.0,4,18,22.2,15,19,78.9,16,31,47,27,6,2,12,11,3
ATL,ATL @ DET,04/14/1993,L,240,84,35,78,44.9,7,17,41.2,7,8,87.5,7,27,34,22,6,5,9,17,-3
PHX,PHX vs. MIN,04/14/1993,W,240,98,38,87,43.7,5,11,45.5,17,23,73.9,16,29,45,25,9,12,16,15,14
MIN,MIN @ PHX,04/14/1993,L,240,84,35,78,44.9,0,2,0.0,14,21,66.7,11,30,41,23,8,9,18,17,-14
CHI,CHI vs. MIA,04/14/1993,W,240,119,45,83,54.2,7,13,53.8,22,25,88.0,11,29,40,32,9,3,9,21,27
MIA,MIA @ CHI,04/14/1993,L,240,92,32,71,45.1,7,16,43.8,21,24,87.5,8,23,31,17,6,2,16,22,-27
GOS,GOS vs. SAN,04/14/1993,L,240,93,33,86,38.4,6,12,50.0,21,31,67.7,21,30,51,23,7,9,17,25,-3
SAN,SAN @ GOS,04/14/1993,W,240,96,38,81,46.9,1,3,33.3,19,26,73.1,14,30,44,26,8,6,17,25,3
MIN,MIN @ SEA,04/13/1993,L,240,95,33,62,53.2,2,3,66.7,27,37,73.0,6,20,26,15,7,4,28,24,-34
SEA,SEA vs. MIN,04/13/1993,W,240,129,48,90,53.3,4,8,50.0,29,35,82.9,19,26,45,26,18,4,11,34,34
SAC,SAC vs. SAN,04/13/1993,L,240,100,37,88,42.0,6,14,42.9,20,21,95.2,12,34,46,26,10,0,16,24,-10
SAN,SAN @ SAC,04/13/1993,W,240,110,41,80,51.3,2,9,22.2,26,35,74.3,4,38,42,26,11,2,14,19,10
CLE,CLE @ ATL,04/13/1993,W,290,112,37,96,38.5,6,18,33.3,32,38,84.2,17,34,51,26,7,5,15,27,3
ATL,ATL vs. CLE,04/13/1993,L,290,109,44,111,39.6,4,18,22.2,17,24,70.8,23,35,58,27,10,4,10,25,-3
LAC,LAC @ POR,04/13/1993,L,240,99,38,90,42.2,0,4,0.0,23,30,76.7,14,32,46,17,5,9,12,29,-2
POR,POR vs. LAC,04/13/1993,W,240,101,33,82,40.2,4,13,30.8,31,38,81.6,13,33,46,18,10,6,15,26,2
HOU,HOU vs. LAL,04/13/1993,W,240,126,45,81,55.6,5,13,38.5,31,37,83.8,12,33,45,32,6,4,16,22,19
LAL,LAL @ HOU,04/13/1993,L,240,107,44,96,45.8,2,9,22.2,17,22,77.3,15,23,38,21,9,3,12,27,-19
ORL,ORL vs. MIL,04/13/1993,W,240,110,42,99,42.4,10,26,38.5,16,23,69.6,26,38,64,35,7,9,15,16,19
MIL,MIL @ ORL,04/13/1993,L,240,91,37,92,40.2,4,10,40.0,13,17,76.5,14,27,41,26,9,6,11,21,-19
BOS,BOS vs. IND,04/13/1993,W,240,96,34,82,41.5,2,5,40.0,26,33,78.8,20,25,45,17,8,5,13,27,6
IND,IND @ BOS,04/13/1993,L,240,90,30,69,43.5,2,8,25.0,28,34,82.4,10,26,36,17,5,5,19,26,-6
NYK,NYK vs. WAS,04/13/1993,W,240,93,38,74,51.4,2,6,33.3,15,23,65.2,9,34,43,31,7,5,20,30,8
WAS,WAS @ NYK,04/13/1993,L,240,85,30,76,39.5,0,3,0.0,25,35,71.4,13,29,42,18,14,3,15,19,-8
CHH,CHH vs. PHL,04/12/1993,W,240,120,45,90,50.0,2,5,40.0,28,35,80.0,17,33,50,28,7,3,18,23,19
PHL,PHL @ CHH,04/12/1993,L,240,101,37,80,46.3,4,14,28.6,23,32,71.9,8,25,33,22,6,6,15,25,-19
UTH,UTH vs. DAL,04/12/1993,W,240,107,41,74,55.4,1,3,33.3,24,33,72.7,5,34,39,34,8,8,11,18,13
DAL,DAL @ UTH,04/12/1993,L,240,94,40,94,42.6,5,19,26.3,9,17,52.9,16,27,43,16,4,6,11,22,-13
MIL,MIL @ MIA,04/12/1993,L,240,95,33,80,41.3,4,11,36.4,25,30,83.3,16,25,41,21,8,4,15,29,-11
MIA,MIA vs. MIL,04/12/1993,W,240,106,37,71,52.1,7,16,43.8,25,36,69.4,12,29,41,23,10,5,16,26,11
CHI,CHI @ DET,04/12/1993,W,240,98,37,75,49.3,3,14,21.4,21,25,84.0,10,24,34,23,5,4,11,19,3
DET,DET vs. CHI,04/12/1993,L,240,95,38,86,44.2,7,19,36.8,12,15,80.0,22,19,41,25,4,1,13,20,-3
PHX,PHX @ LAC,04/12/1993,L,240,104,37,90,41.1,6,20,30.0,24,32,75.0,15,30,45,21,11,5,19,24,-7
