TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
DET,DET @ NJN,04/16/2002,W,240,103,38,83,45.8,10,21,47.6,17,21,81.0,10,29,39,23,9,10,13,17,5
NJN,NJN vs. DET,04/16/2002,L,240,98,41,86,47.7,6,13,46.2,10,12,83.3,9,32,41,24,9,8,16,23,-5
BOS,BOS @ MIN,04/15/2002,W,240,93,37,73,50.7,5,17,29.4,14,20,70.0,8,33,41,23,6,4,15,26,3
MIN,MIN vs. BOS,04/15/2002,L,240,90,33,89,37.1,5,18,27.8,19,28,67.9,16,31,47,21,5,6,9,18,-3
LAL,LAL vs. SEA,04/15/2002,W,240,111,41,80,51.3,5,14,35.7,24,30,80.0,9,32,41,25,6,2,11,24,7
SEA,SEA @ LAL,04/15/2002,L,240,104,42,86,48.8,4,11,36.4,16,23,69.6,8,27,35,26,5,4,10,26,-7
PHI,PHI vs. CHI,04/15/2002,L,240,96,35,83,42.2,1,4,25.0,25,29,86.2,19,18,37,24,13,1,17,27,-2
CHI,CHI @ PHI,04/15/2002,W,240,98,32,61,52.5,4,8,50.0,30,38,78.9,9,28,37,20,5,4,23,23,2
WAS,WAS vs. IND,04/14/2002,L,240,80,32,79,40.5,2,6,33.3,14,20,70.0,15,26,41,14,11,4,13,21,-6
IND,IND @ WAS,04/14/2002,W,240,86,35,69,50.7,3,6,50.0,13,19,68.4,8,30,38,27,8,5,17,20,6
TOR,TOR vs. NJN,04/14/2002,W,240,101,46,81,56.8,5,9,55.6,4,6,66.7,9,37,46,30,6,7,15,20,19
NJN,NJN @ TOR,04/14/2002,L,240,82,32,78,41.0,2,10,20.0,16,26,61.5,10,25,35,13,7,1,13,15,-19
ORL,ORL vs. PHI,04/14/2002,L,240,89,34,80,42.5,9,18,50.0,12,17,70.6,10,21,31,20,7,4,9,17,-6
PHI,PHI @ ORL,04/14/2002,W,240,95,37,77,48.1,2,7,28.6,19,19,100.0,13,36,49,21,8,2,14,15,6
SAC,SAC vs. DAL,04/14/2002,L,240,100,35,80,43.8,4,17,23.5,26,40,65.0,14,27,41,24,4,3,12,17,-13
DAL,DAL @ SAC,04/14/2002,W,240,113,45,94,47.9,8,22,36.4,15,16,93.8,18,32,50,24,4,5,9,32,13
CHH,CHH @ MIL,04/14/2002,L,240,91,32,79,40.5,8,16,50.0,19,23,82.6,17,27,44,20,6,6,17,23,-7
MIL,MIL vs. CHH,04/14/2002,W,240,98,34,74,45.9,13,21,61.9,17,24,70.8,11,26,37,19,12,1,16,23,7
MIA,MIA vs. NYK,04/14/2002,L,240,67,28,71,39.4,2,12,16.7,9,16,56.3,12,35,47,14,3,6,24,18,-27
NYK,NYK @ MIA,04/14/2002,W,240,94,36,84,42.9,7,19,36.8,15,18,83.3,8,32,40,24,15,4,9,18,27
POR,POR vs. LAL,04/14/2002,W,290,128,47,98,48.0,10,28,35.7,24,33,72.7,13,35,48,31,14,5,12,28,8
LAL,LAL @ POR,04/14/2002,L,290,120,39,87,44.8,11,23,47.8,31,40,77.5,8,37,45,27,7,2,20,32,-8
HOU,HOU vs. MEM,04/14/2002,L,240,95,39,95,41.1,5,13,38.5,12,15,80.0,17,23,40,22,15,1,11,20,-3
MEM,MEM @ HOU,04/14/2002,W,240,98,36,69,52.2,5,15,33.3,21,25,84.0,10,32,42,27,7,5,23,13,3
LAC,LAC vs. MIN,04/13/2002,L,240,98,37,67,55.2,4,10,40.0,20,28,71.4,6,22,28,26,2,7,13,24,-3
MIN,MIN @ LAC,04/13/2002,W,240,101,38,74,51.4,4,7,57.1,21,23,91.3,8,27,35,23,6,2,12,22,3
GSW,GSW vs. UTA,04/13/2002,L,240,101,39,82,47.6,10,18,55.6,13,21,61.9,13,34,47,29,7,7,22,32,-8
UTA,UTA @ GSW,04/13/2002,W,240,109,35,86,40.7,3,6,50.0,36,44,81.8,20,29,49,22,11,7,11,15,8
SAS,SAS @ MEM,04/13/2002,W,240,113,47,81,58.0,3,9,33.3,16,20,80.0,12,30,42,37,9,4,11,21,21
MEM,MEM vs. SAS,04/13/2002,L,240,92,36,78,46.2,5,14,35.7,15,17,88.2,12,21,33,20,5,4,13,17,-21
ATL,ATL vs. CLE,04/13/2002,W,290,128,45,110,40.9,9,24,37.5,29,35,82.9,18,38,56,24,8,9,14,20,5
CLE,CLE @ ATL,04/13/2002,L,290,123,46,103,44.7,11,23,47.8,20,26,76.9,16,42,58,24,7,7,17,25,-5
SEA,SEA vs. DAL,04/13/2002,L,240,99,34,83,41.0,6,11,54.5,25,29,86.2,14,27,41,25,8,4,10,16,-17
DAL,DAL @ SEA,04/13/2002,W,240,116,47,88,53.4,6,17,35.3,16,19,84.2,11,32,43,23,8,7,10,20,17
DET,DET @ CHI,04/13/2002,W,240,124,47,91,51.6,6,18,33.3,24,26,92.3,9,26,35,28,10,2,5,25,18
CHI,CHI vs. DET,04/13/2002,L,240,106,40,77,51.9,3,11,27.3,23,27,85.2,7,31,38,24,4,6,18,24,-18
PHX,PHX @ DEN,04/13/2002,L,240,94,35,78,44.9,10,16,62.5,14,21,66.7,11,23,34,23,8,9,14,23,-4
DEN,DEN vs. PHX,04/13/2002,W,240,98,36,74,48.6,7,15,46.7,19,25,76.0,11,28,39,24,10,7,15,21,4
LAC,LAC vs. SAC,04/12/2002,L,240,106,41,76,53.9,1,6,16.7,23,29,79.3,9,21,30,22,5,2,15,19,-19
SAC,SAC @ LAC,04/12/2002,W,240,125,53,87,60.9,6,13,46.2,13,16,81.3,11,22,33,30,7,5,10,21,19
NYK,NYK @ BOS,04/12/2002,L,240,92,34,81,42.0,9,20,45.0,15,25,60.0,12,25,37,22,13,1,15,25,-15
BOS,BOS vs. NYK,04/12/2002,W,240,107,33,64,51.6,12,25,48.0,29,37,78.4,7,38,45,19,11,5,19,21,15
CHH,CHH vs. CLE,04/12/2002,W,240,112,44,75,58.7,6,11,54.5,18,23,78.3,5,33,38,27,7,8,14,13,12
CLE,CLE @ CHH,04/12/2002,L,240,100,42,86,48.8,4,10,40.0,12,17,70.6,10,26,36,21,13,3,11,18,-12
TOR,TOR vs. ATL,04/12/2002,W,240,112,45,73,61.6,6,14,42.9,16,25,64.0,9,29,38,30,11,10,18,19,39
ATL,ATL @ TOR,04/12/2002,L,240,73,29,76,38.2,2,13,15.4,13,16,81.3,12,20,32,14,9,4,21,20,-39
SAS,SAS @ DET,04/12/2002,W,240,96,43,81,53.1,2,7,28.6,8,13,61.5,11,24,35,25,11,5,14,13,10
DET,DET vs. SAS,04/12/2002,L,240,86,34,71,47.9,7,20,35.0,11,15,73.3,5,27,32,24,8,4,20,14,-10
ORL,ORL @ MIA,04/12/2002,L,240,94,36,89,40.4,7,20,35.0,15,20,75.0,13,32,45,19,6,3,14,24,-5
MIA,MIA vs. ORL,04/12/2002,W,240,99,37,82,45.1,5,16,31.3,20,23,87.0,11,40,51,26,8,6,16,21,5
WAS,WAS @ PHI,04/12/2002,L,240,91,33,72,45.8,3,6,50.0,22,26,84.6,9,24,33,20,10,5,16,21,-9
PHI,PHI vs. WAS,04/12/2002,W,240,100,40,80,50.0,4,10,40.0,16,20,80.0,18,29,47,28,7,5,16,23,9
GSW,GSW @ DEN,04/12/2002,L,240,89,35,78,44.9,3,15,20.0,16,25,64.0,14,28,42,22,8,7,26,24,-8
DEN,DEN vs. GSW,04/12/2002,W,240,97,39,78,50.0,4,14,28.6,15,23,65.2,8,25,33,30,17,7,20,25,8
HOU,HOU vs. POR,04/12/2002,L,240,79,31,79,39.2,7,25,28.0,10,17,58.8,13,33,46,24,8,7,15,16,-1
POR,POR @ HOU,04/12/2002,W,240,80,30,77,39.0,5,13,38.5,15,19,78.9,11,33,44,23,4,4,12,16,1
MIL,MIL @ IND,04/12/2002,L,265,107,42,88,47.7,6,18,33.3,17,21,81.0,9,32,41,22,10,5,10,26,-5
IND,IND vs. MIL,04/12/2002,W,265,112,38,72,52.8,8,17,47.1,28,35,80.0,3,34,37,29,4,3,15,21,5
MEM,MEM vs. POR,04/11/2002,W,240,102,38,71,53.5,6,11,54.5,20,30,66.7,15,27,42,24,8,7,21,22,3
POR,POR @ MEM,04/11/2002,L,240,99,36,80,45.0,6,13,46.2,21,24,87.5,15,18,33,17,13,4,13,26,-3
NJN,NJN @ ORL,04/11/2002,W,265,101,43,92,46.7,2,12,16.7,13,19,68.4,15,38,53,30,9,6,22,18,2
ORL,ORL vs. NJN,04/11/2002,L,265,99,40,97,41.2,10,29,34.5,9,14,64.3,13,27,40,21,11,4,14,15,-2
PHX,PHX vs. UTA,04/11/2002,L,240,96,37,71,52.1,5,13,38.5,17,26,65.4,8,31,39,23,5,7,18,17,-1
UTA,UTA @ PHX,04/11/2002,W,240,97,42,88,47.7,1,6,16.7,12,16,75.0,14,26,40,28,12,1,9,22,1
MIN,MIN @ LAL,04/11/2002,L,240,83,27,81,33.3,5,15,33.3,24,36,66.7,16,32,48,13,3,1,12,24,-13
LAL,LAL vs. MIN,04/11/2002,W,240,96,35,77,45.5,4,16,25.0,22,26,84.6,7,38,45,15,5,3,10,25,13
CHI,CHI @ NYK,04/11/2002,W,265,104,40,87,46.0,7,17,41.2,17,23,73.9,13,33,46,27,10,8,16,18,3
NYK,NYK vs. CHI,04/11/2002,L,265,101,39,88,44.3,7,21,33.3,16,16,100.0,8,34,42,28,8,3,14,20,-3
DAL,DAL vs. HOU,04/11/2002,L,265,95,39,101,38.6,6,17,35.3,11,15,73.3,23,32,55,20,6,8,11,24,-3
HOU,HOU @ DAL,04/11/2002,W,265,98,39,84,46.4,3,14,21.4,17,28,60.7,13,38,51,19,8,5,12,16,3
PHI,PHI @ WAS,04/10/2002,L,240,77,28,75,37.3,4,8,50.0,17,23,73.9,9,27,36,17,7,8,13,25,-13
WAS,WAS vs. PHI,04/10/2002,W,240,90,32,75,42.7,3,8,37.5,23,32,71.9,16,32,48,18,6,12,14,24,13
GSW,GSW vs. SAC,04/10/2002,L,240,116,46,103,44.7,6,18,33.3,18,29,62.1,24,28,52,26,13,4,18,21,-2
SAC,SAC @ GSW,04/10/2002,W,240,118,46,86,53.5,4,11,36.4,22,24,91.7,9,33,42,30,10,5,16,23,2
MIA,MIA @ BOS,04/10/2002,L,240,65,26,87,29.9,5,21,23.8,8,13,61.5,19,32,51,19,5,5,15,19,-5
BOS,BOS vs. MIA,04/10/2002,W,240,70,28,72,38.9,3,13,23.1,11,13,84.6,7,38,45,18,8,5,15,20,5
CHH,CHH vs. ATL,04/10/2002,L,240,95,37,85,43.5,4,13,30.8,17,24,70.8,17,24,41,21,9,5,18,22,-6
ATL,ATL @ CHH,04/10/2002,W,240,101,34,70,48.6,7,15,46.7,26,28,92.9,6,24,30,23,10,4,15,18,6
CLE,CLE vs. MIL,04/10/2002,W,240,106,42,80,52.5,5,10,50.0,17,24,70.8,13,36,49,29,9,6,23,28,25
MIL,MIL @ CLE,04/10/2002,L,240,81,30,81,37.0,7,23,30.4,14,20,70.0,9,19,28,22,7,7,17,19,-25
CHI,CHI @ DET,04/10/2002,W,240,102,40,86,46.5,2,4,50.0,20,24,83.3,11,33,44,16,10,6,12,23,1
DET,DET vs. CHI,04/10/2002,L,240,101,37,75,49.3,10,18,55.6,17,19,89.5,6,29,35,24,6,9,17,21,-1
DEN,DEN @ SAS,04/10/2002,L,240,79,30,73,41.1,2,13,15.4,17,24,70.8,11,24,35,19,8,4,17,24,-8
SAS,SAS vs. DEN,04/10/2002,W,240,87,32,70,45.7,3,12,25.0,20,33,60.6,15,26,41,17,10,5,15,22,8
IND,IND vs. TOR,04/10/2002,W,240,98,35,74,47.3,3,12,25.0,25,30,83.3,14,27,41,21,9,7,15,25,16
TOR,TOR @ IND,04/10/2002,L,240,82,31,73,42.5,3,13,23.1,17,22,77.3,11,21,32,17,8,8,19,28,-16
MEM,MEM vs. DEN,04/09/2002,W,240,97,36,76,47.4,4,15,26.7,21,28,75.0,9,31,40,23,9,16,16,14,11
DEN,DEN @ MEM,04/09/2002,L,240,86,36,87,41.4,1,11,9.1,13,16,81.3,19,29,48,20,8,8,17,23,-11
CHH,CHH @ TOR,04/09/2002,L,240,80,30,73,41.1,1,13,7.7,19,29,65.5,14,21,35,14,7,6,14,16,-4
TOR,TOR vs. CHH,04/09/2002,W,240,84,36,79,45.6,3,11,27.3,9,11,81.8,14,25,39,25,8,5,18,23,4
MIL,MIL vs. PHI,04/09/2002,L,240,90,33,72,45.8,4,16,25.0,20,27,74.1,9,25,34,19,2,6,11,29,-2
PHI,PHI @ MIL,04/09/2002,W,240,92,33,72,45.8,2,2,100.0,24,39,61.5,14,23,37,20,5,3,12,24,2
SEA,SEA @ PHX,04/09/2002,L,240,92,35,78,44.9,7,15,46.7,15,17,88.2,10,23,33,23,11,2,14,14,-7
PHX,PHX vs. SEA,04/09/2002,W,240,99,39,77,50.6,6,15,40.0,15,18,83.3,11,27,38,29,7,11,16,20,7
HOU,HOU @ MIA,04/09/2002,L,290,117,45,98,45.9,5,16,31.3,22,30,73.3,11,30,41,12,11,3,10,20,-3
MIA,MIA vs. HOU,04/09/2002,W,290,120,47,89,52.8,7,13,53.8,19,25,76.0,12,35,47,29,6,3,17,27,3
MIN,MIN @ SAC,04/09/2002,L,240,103,42,87,48.3,2,10,20.0,17,21,81.0,13,29,42,16,6,9,14,19,-19
SAC,SAC vs. MIN,04/09/2002,W,240,122,50,89,56.2,5,10,50.0,17,25,68.0,13,30,43,29,10,3,11,18,19
LAL,LAL vs. UTA,04/09/2002,W,240,112,42,76,55.3,5,13,38.5,23,26,88.5,7,40,47,29,8,11,14,28,30
UTA,UTA @ LAL,04/09/2002,L,240,82,25,78,32.1,3,9,33.3,29,38,76.3,15,23,38,16,10,3,14,23,-30
NYK,NYK vs. ORL,04/09/2002,L,240,97,39,82,47.6,5,16,31.3,14,14,100.0,6,26,32,27,9,1,14,16,-11
ORL,ORL @ NYK,04/09/2002,W,240,108,42,75,56.0,12,26,46.2,12,15,80.0,5,33,38,29,11,3,17,21,11
POR,POR @ DAL,04/09/2002,L,240,96,36,84,42.9,3,17,17.6,21,25,84.0,11,32,43,17,6,5,10,23,-12
DAL,DAL vs. POR,04/09/2002,W,240,108,36,79,45.6,11,31,35.5,25,31,80.6,8,35,43,17,5,5,11,22,12
WAS,WAS @ NJN,04/09/2002,L,240,88,30,71,42.3,5,8,62.5,23,34,67.6,11,27,38,11,9,8,20,24,-13
NJN,NJN vs. WAS,04/09/2002,W,240,101,38,82,46.3,4,14,28.6,21,27,77.8,15,26,41,32,12,4,15,27,13
GSW,GSW vs. MIN,04/08/2002,L,240,93,37,88,42.0,8,21,38.1,11,15,73.3,14,29,43,22,5,7,11,23,-7
MIN,MIN @ GSW,04/08/2002,W,240,100,40,90,44.4,2,7,28.6,18,20,90.0,16,35,51,24,4,4,8,16,7
DET,DET vs. ATL,04/08/2002,W,240,105,41,79,51.9,7,15,46.7,16,24,66.7,7,32,39,28,9,14,15,21,6
ATL,ATL @ DET,04/08/2002,L,240,99,39,91,42.9,5,8,62.5,16,27,59.3,19,28,47,24,7,3,14,17,-6
ORL,ORL vs. HOU,04/08/2002,W,240,83,35,75,46.7,6,18,33.3,7,13,53.8,6,32,38,17,6,2,13,19,9
HOU,HOU @ ORL,04/08/2002,L,240,74,32,82,39.0,3,21,14.3,7,11,63.6,15,35,50,14,5,1,19,19,-9
LAC,LAC @ SEA,04/08/2002,L,240,100,40,70,57.1,3,6,50.0,17,28,60.7,10,16,26,21,8,6,13,21,-2
SEA,SEA vs. LAC,04/08/2002,W,240,102,45,77,58.4,2,2,100.0,10,13,76.9,10,19,29,31,8,8,14,25,2
BOS,BOS @ CHI,04/08/2002,L,240,100,33,79,41.8,13,31,41.9,21,27,77.8,8,30,38,18,9,1,8,18,-5
CHI,CHI vs. BOS,04/08/2002,W,240,105,42,76,55.3,10,20,50.0,11,16,68.8,4,35,39,31,4,5,10,21,5
UTA,UTA vs. DAL,04/08/2002,L,240,96,33,79,41.8,5,14,35.7,25,31,80.6,11,29,40,17,6,9,18,17,-9
DAL,DAL @ UTA,04/08/2002,W,240,105,43,91,47.3,6,18,33.3,13,15,86.7,16,30,46,22,7,7,13,23,9
POR,POR @ SAS,04/08/2002,L,240,87,32,81,39.5,10,26,38.5,13,17,76.5,9,24,33,19,9,4,14,28,-12
SAS,SAS vs. POR,04/08/2002,W,240,99,30,61,49.2,6,13,46.2,33,42,78.6,5,31,36,23,7,7,17,16,12
CLE,CLE @ IND,04/08/2002,W,240,111,39,82,47.6,2,8,25.0,31,41,75.6,15,35,50,17,1,6,9,29,12
IND,IND vs. CLE,04/08/2002,L,240,99,33,76,43.4,4,13,30.8,29,34,85.3,5,27,32,22,4,6,9,30,-12
DEN,DEN @ LAC,04/07/2002,L,240,75,33,81,40.7,2,10,20.0,7,12,58.3,15,19,34,17,7,2,15,16,-22
LAC,LAC vs. DEN,04/07/2002,W,240,97,39,74,52.7,8,16,50.0,11,12,91.7,10,34,44,25,6,9,17,13,22
TOR,TOR vs. IND,04/07/2002,W,240,94,34,81,42.0,4,11,36.4,22,24,91.7,19,26,45,19,8,2,13,19,10
IND,IND @ TOR,04/07/2002,L,240,84,31,65,47.7,8,13,61.5,14,22,63.6,7,19,26,23,8,3,17,22,-10
NYK,NYK @ SAC,04/07/2002,L,240,82,31,81,38.3,7,16,43.8,13,19,68.4,11,36,47,18,6,1,23,24,-34
SAC,SAC vs. NYK,04/07/2002,W,240,116,47,97,48.5,6,10,60.0,16,25,64.0,16,34,50,25,13,3,6,20,34
LAL,LAL @ MIA,04/07/2002,W,240,96,37,75,49.3,4,13,30.8,18,27,66.7,9,34,43,23,3,8,9,17,8
MIA,MIA vs. LAL,04/07/2002,L,240,88,37,89,41.6,4,16,25.0,10,14,71.4,14,30,44,21,5,1,7,26,-8
MIL,MIL @ PHI,04/07/2002,L,240,87,34,76,44.7,8,25,32.0,11,14,78.6,14,29,43,20,3,4,14,22,-2
PHI,PHI vs. MIL,04/07/2002,W,240,89,36,74,48.6,0,8,0.0,17,21,81.0,7,27,34,26,7,3,8,21,2
BOS,BOS @ NJN,04/07/2002,W,240,102,34,80,42.5,11,24,45.8,23,30,76.7,10,29,39,13,8,3,16,30,12
NJN,NJN vs. BOS,04/07/2002,L,240,90,29,79,36.7,9,28,32.1,23,32,71.9,17,34,51,18,2,10,22,33,-12
MEM,MEM @ WAS,04/06/2002,L,240,85,31,74,41.9,2,13,15.4,21,34,61.8,11,37,48,20,5,14,15,20,-3
WAS,WAS vs. MEM,04/06/2002,W,240,88,36,95,37.9,2,9,22.2,14,20,70.0,19,39,58,24,9,2,9,25,3
CLE,CLE vs. CHI,04/06/2002,W,240,120,48,101,47.5,3,10,30.0,21,27,77.8,23,34,57,34,11,6,10,20,19
CHI,CHI @ CLE,04/06/2002,L,240,101,39,81,48.1,5,11,45.5,18,19,94.7,5,27,32,30,3,6,13,23,-19
CHH,CHH @ ATL,04/06/2002,W,240,93,35,78,44.9,4,10,40.0,19,20,95.0,7,33,40,24,8,8,10,16,7
ATL,ATL vs. CHH,04/06/2002,L,240,86,32,88,36.4,3,19,15.8,19,22,86.4,20,27,47,14,4,4,10,19,-7
PHX,PHX @ MIN,04/06/2002,L,240,104,42,78,53.8,8,15,53.3,12,18,66.7,9,19,28,24,6,3,12,25,-4
MIN,MIN vs. PHX,04/06/2002,W,240,108,42,74,56.8,3,9,33.3,21,23,91.3,10,28,38,31,7,4,16,16,4
GSW,GSW @ POR,04/06/2002,L,240,86,39,88,44.3,2,13,15.4,6,9,66.7,10,29,39,26,6,7,19,12,-27
POR,POR vs. GSW,04/06/2002,W,240,113,50,102,49.0,2,12,16.7,11,11,100.0,17,37,54,33,12,5,11,13,27
DAL,DAL @ SAS,04/06/2002,L,240,87,35,82,42.7,5,22,22.7,12,19,63.2,8,33,41,12,5,2,14,32,-2
SAS,SAS vs. DAL,04/06/2002,W,240,89,29,68,42.6,4,10,40.0,27,45,60.0,11,35,46,16,9,5,13,24,2
DEN,DEN @ GSW,04/05/2002,L,240,104,39,99,39.4,3,14,21.4,23,34,67.6,24,31,55,18,10,4,17,30,-4
GSW,GSW vs. DEN,04/05/2002,W,240,108,41,88,46.6,4,14,28.6,22,33,66.7,16,38,54,20,10,11,20,29,4
LAL,LAL @ BOS,04/05/2002,L,240,81,28,82,34.1,3,19,15.8,22,25,88.0,8,33,41,11,8,7,13,21,-18
BOS,BOS vs. LAL,04/05/2002,W,240,99,40,88,45.5,10,25,40.0,9,17,52.9,12,37,49,28,8,1,14,21,18
MEM,MEM vs. HOU,04/05/2002,W,240,99,40,90,44.4,6,16,37.5,13,18,72.2,21,35,56,29,4,8,13,15,18
HOU,HOU @ MEM,04/05/2002,L,240,81,34,90,37.8,1,17,5.9,12,16,75.0,18,29,47,14,6,7,10,20,-18
